split,seed,episode_id,points,causal_points,passive_points,distractor_points,occluded_causal_points,invalid_depth_points,hidden_slip_points,passive_amp,occlusion,articulation,distractor,ego_motion,noise,depth_dropout,hidden_slip
articulated_coupling,8,0,128,24,28,15,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,1,128,25,29,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,2,128,27,24,16,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,3,128,30,30,17,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,4,128,23,26,13,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,5,128,32,22,11,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,6,128,20,23,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,7,128,27,23,12,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,8,128,22,23,11,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,9,128,22,23,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,10,128,25,29,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,11,128,33,26,16,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,12,128,30,27,14,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,13,128,33,24,16,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,14,128,22,22,14,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,15,128,26,31,11,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,16,128,30,30,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,17,128,24,30,15,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,18,128,28,23,14,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,19,128,29,25,18,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,20,128,20,30,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,21,128,30,28,18,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,22,128,23,22,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,23,128,32,27,11,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,24,128,25,31,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,25,128,31,31,12,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,26,128,29,24,19,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,27,128,21,27,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,28,128,26,27,14,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,29,128,33,28,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,30,128,31,32,18,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,31,128,25,28,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,32,128,32,27,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,33,128,26,25,18,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,34,128,26,22,12,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,35,128,24,24,15,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,36,128,23,24,18,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,37,128,30,33,17,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,38,128,28,33,19,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,39,128,27,23,11,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,40,128,27,25,18,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,41,128,30,25,11,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,42,128,22,24,15,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,43,128,28,22,13,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,44,128,25,30,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,45,128,21,32,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,46,128,30,29,17,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,47,128,26,31,13,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,48,128,24,28,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,49,128,26,32,17,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,50,128,30,29,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,51,128,27,22,17,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,52,128,24,25,13,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,53,128,23,32,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,54,128,20,30,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,55,128,32,25,12,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,56,128,28,33,15,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,57,128,28,25,18,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,58,128,27,27,16,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,59,128,24,26,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,60,128,31,33,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,61,128,29,31,13,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,62,128,29,27,17,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,8,63,128,27,22,10,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,0,128,22,30,13,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,1,128,25,29,18,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,2,128,23,32,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,3,128,28,31,17,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,4,128,31,33,10,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,5,128,21,30,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,6,128,25,24,15,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,7,128,20,30,16,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,8,128,31,24,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,9,128,23,30,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,10,128,32,25,14,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,11,128,30,23,19,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,12,128,28,26,14,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,13,128,33,25,11,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,14,128,33,26,11,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,15,128,23,24,11,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,16,128,21,27,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,17,128,22,27,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,18,128,23,25,18,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,19,128,22,33,14,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,20,128,25,27,18,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,21,128,33,31,15,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,22,128,24,23,18,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,23,128,27,23,15,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,24,128,25,25,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,25,128,22,33,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,26,128,33,28,11,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,27,128,21,29,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,28,128,27,26,12,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,29,128,27,26,17,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,30,128,33,24,15,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,31,128,23,32,14,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,32,128,29,33,16,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,33,128,25,27,13,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,34,128,23,26,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,35,128,20,32,16,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,36,128,30,26,16,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,37,128,32,32,19,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,38,128,25,33,14,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,39,128,22,33,16,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,40,128,28,25,11,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,41,128,22,25,14,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,42,128,25,26,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,43,128,31,28,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,44,128,23,30,10,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,45,128,22,32,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,46,128,20,27,19,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,47,128,29,24,15,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,48,128,31,28,16,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,49,128,27,29,18,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,50,128,32,23,14,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,51,128,32,27,14,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,52,128,24,30,18,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,53,128,31,24,17,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,54,128,31,24,12,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,55,128,33,25,13,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,56,128,25,22,13,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,57,128,24,24,17,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,58,128,32,33,19,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,59,128,33,33,14,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,60,128,20,29,13,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,61,128,22,33,12,2,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,62,128,33,29,14,3,6,2,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
articulated_coupling,9,63,128,28,23,16,3,6,1,0.28000,0.10000,0.58000,0.16000,0.06000,0.03000,0.05000,0.05000
occluded_interaction,0,0,128,20,30,15,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,1,128,20,32,15,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,2,128,28,27,16,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,3,128,30,24,17,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,4,128,23,33,17,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,5,128,28,22,10,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,6,128,25,29,15,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,7,128,27,24,14,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,8,128,33,28,13,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,9,128,32,26,16,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,10,128,28,31,14,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,11,128,22,28,16,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,12,128,21,30,18,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,13,128,33,31,17,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,14,128,32,32,19,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,15,128,25,31,17,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,16,128,21,23,11,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,17,128,24,27,17,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,18,128,27,25,17,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,19,128,33,28,17,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,20,128,24,26,17,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,21,128,28,29,13,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,22,128,33,29,14,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,23,128,22,25,14,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,24,128,28,31,18,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,25,128,27,26,10,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,26,128,30,25,10,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,27,128,23,25,16,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,28,128,26,25,14,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,29,128,27,23,17,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,30,128,28,27,17,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,31,128,30,32,11,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,32,128,33,22,18,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,33,128,23,29,12,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,34,128,26,24,11,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,35,128,21,29,16,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,36,128,20,31,13,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,37,128,28,29,10,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,38,128,25,32,12,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,39,128,28,27,10,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,40,128,20,31,19,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,41,128,31,28,12,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,42,128,24,27,19,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,43,128,30,32,13,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,44,128,32,23,11,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,45,128,22,23,19,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,46,128,29,31,11,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,47,128,21,22,17,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,48,128,33,30,10,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,49,128,22,31,18,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,50,128,22,31,14,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,51,128,21,29,12,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,52,128,26,27,17,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,53,128,31,23,17,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,54,128,33,23,10,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,55,128,31,25,16,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,56,128,24,30,19,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,57,128,32,29,16,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,58,128,29,23,14,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,59,128,20,29,10,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,60,128,24,26,15,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,61,128,23,25,16,11,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,62,128,27,27,17,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,0,63,128,20,31,15,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,0,128,20,32,11,9,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,1,128,33,22,19,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,2,128,22,22,11,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,3,128,21,33,14,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,4,128,26,33,16,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,5,128,33,31,17,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,6,128,32,23,10,15,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,7,128,31,27,17,14,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,8,128,29,33,13,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,9,128,22,27,18,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,10,128,21,27,11,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,11,128,28,22,12,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,12,128,27,22,17,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,13,128,21,28,10,10,23,1,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,14,128,26,23,15,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,15,128,27,27,16,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,16,128,25,33,19,12,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
occluded_interaction,1,17,128,28,27,16,13,23,2,0.32000,0.46000,0.22000,0.18000,0.07000,0.04000,0.18000,0.06000
