split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor,stress_axis,stress_level
combined_hard_shift,1,4,action_direction_projection,0.60317,0.46341,0.86364,0.57143,0.05714,0.52831,0,0,0.13811,0.21312,0.53383,0.06261,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,4,noncausal_flow_transformer_proxy,0.60870,0.44681,0.95455,0.85714,0.74286,1.19811,0,0,0.17021,0.26280,0.29852,0.24734,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,4,learned_correlation_classifier,0.97674,1.00000,0.95455,0.85714,0.00000,0.28843,0,0,0.09479,0.18619,0.83531,0.03934,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,4,causal_scene_flow_model,0.89362,0.84000,0.95455,0.85714,0.11429,0.53677,1,0,0.06249,0.15698,0.73529,0.05136,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,4,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,5,action_direction_projection,0.57143,0.43478,0.83333,0.50000,0.74286,0.52173,1,0,0.24197,0.32815,0.32026,0.25703,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,5,noncausal_flow_transformer_proxy,0.67647,0.52273,0.95833,0.87500,0.60000,0.50957,0,1,0.15567,0.23015,0.43501,0.20703,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,5,learned_correlation_classifier,0.71875,0.57500,0.95833,0.87500,0.48571,0.45118,1,1,0.13347,0.21777,0.50244,0.17503,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,5,causal_scene_flow_model,0.63158,0.46154,1.00000,1.00000,0.80000,0.58687,0,1,0.13580,0.23916,0.35485,0.18698,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,5,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,1,0.00003,0.00250,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,6,action_direction_projection,0.82143,0.79310,0.85185,0.55556,0.03226,0.35815,1,0,0.10818,0.18455,0.71059,0.05658,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,6,noncausal_flow_transformer_proxy,0.80597,0.67500,1.00000,1.00000,0.41935,0.77748,1,0,0.13232,0.19283,0.54945,0.15312,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,6,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.33813,1,0,0.08123,0.13849,0.84662,0.03570,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,6,causal_scene_flow_model,0.93103,0.87097,1.00000,1.00000,0.12903,0.51627,0,0,0.04724,0.12244,0.75940,0.05172,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,6,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00219,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,7,action_direction_projection,0.86207,0.83333,0.89286,0.70000,0.13158,0.40425,1,0,0.09439,0.12640,0.70662,0.08111,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,7,noncausal_flow_transformer_proxy,0.80000,0.66667,1.00000,1.00000,0.36842,0.83907,0,0,0.14775,0.19349,0.55337,0.13886,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,7,learned_correlation_classifier,0.90323,0.82353,1.00000,1.00000,0.15789,0.47735,0,0,0.09606,0.14186,0.72075,0.07991,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,7,causal_scene_flow_model,0.81159,0.68293,1.00000,1.00000,0.34211,0.34259,0,0,0.10847,0.20187,0.63350,0.09467,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,7,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,8,action_direction_projection,0.62069,0.45000,1.00000,1.00000,0.68750,0.66884,0,0,0.19726,0.33143,0.35553,0.22820,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,8,noncausal_flow_transformer_proxy,0.63158,0.46154,1.00000,1.00000,0.65625,0.66662,0,1,0.15205,0.26703,0.37213,0.21945,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,8,learned_correlation_classifier,0.87805,0.78261,1.00000,1.00000,0.15625,0.37784,1,0,0.10998,0.23122,0.71354,0.07945,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,8,causal_scene_flow_model,0.59016,0.41860,1.00000,1.00000,0.78125,0.59863,0,0,0.12275,0.25492,0.32994,0.18320,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,8,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,9,action_direction_projection,0.51351,0.35185,0.95000,0.85714,0.70000,0.75291,0,0,0.22422,0.34869,0.26860,0.23570,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,9,noncausal_flow_transformer_proxy,0.57971,0.40816,1.00000,1.00000,0.72500,0.76392,1,0,0.17935,0.27675,0.30684,0.23870,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,9,learned_correlation_classifier,0.86957,0.76923,1.00000,1.00000,0.15000,0.37827,1,0,0.11930,0.22032,0.70930,0.07770,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,9,causal_scene_flow_model,0.81633,0.68966,1.00000,1.00000,0.22500,0.73882,1,0,0.08906,0.19567,0.62998,0.07106,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,9,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,10,action_direction_projection,0.58974,0.43396,0.92000,0.75000,0.68182,0.84293,0,0,0.21626,0.30015,0.31805,0.23301,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,10,noncausal_flow_transformer_proxy,0.62338,0.46154,0.96000,0.87500,0.63636,0.78225,0,0,0.18996,0.25591,0.36039,0.21708,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,10,learned_correlation_classifier,0.88889,0.82759,0.96000,0.87500,0.11364,0.33831,1,0,0.11998,0.19669,0.73701,0.07072,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,10,causal_scene_flow_model,0.81967,0.69444,1.00000,1.00000,0.25000,0.42997,1,0,0.10462,0.22655,0.65621,0.07610,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,10,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,11,action_direction_projection,0.62069,0.46552,0.93103,0.80000,0.77143,0.44926,1,0,0.29386,0.34932,0.35399,0.25722,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,11,noncausal_flow_transformer_proxy,0.70732,0.54717,1.00000,1.00000,0.68571,0.42347,1,0,0.15937,0.21031,0.44121,0.22770,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,11,learned_correlation_classifier,0.76316,0.61702,1.00000,1.00000,0.51429,0.37658,0,0,0.13326,0.19167,0.53299,0.17970,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,11,causal_scene_flow_model,0.92063,0.85294,1.00000,1.00000,0.14286,0.63447,0,0,0.08249,0.14523,0.73643,0.05450,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,11,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,12,action_direction_projection,0.61765,0.44681,1.00000,1.00000,0.65714,0.55586,0,0,0.27481,0.38906,0.37320,0.21970,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,12,noncausal_flow_transformer_proxy,0.66667,0.51282,0.95238,0.85714,0.54286,0.52383,1,0,0.14385,0.24058,0.44272,0.19151,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,12,learned_correlation_classifier,0.84000,0.72414,1.00000,1.00000,0.22857,0.37527,1,0,0.12406,0.22620,0.66691,0.09970,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,12,causal_scene_flow_model,0.83333,0.74074,0.95238,0.85714,0.20000,0.79444,1,0,0.07448,0.14083,0.64332,0.06877,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,12,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,13,action_direction_projection,0.55072,0.38776,0.95000,0.85714,0.73529,0.28667,1,0,0.31782,0.42079,0.33139,0.24558,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,13,noncausal_flow_transformer_proxy,0.62500,0.45455,1.00000,1.00000,0.70588,0.24640,0,0,0.16062,0.26326,0.39565,0.23335,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,13,learned_correlation_classifier,0.62500,0.45455,1.00000,1.00000,0.70588,0.25065,1,1,0.15350,0.25977,0.39522,0.23335,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,13,causal_scene_flow_model,0.70588,0.58065,0.90000,0.71429,0.38235,0.62565,0,0,0.11129,0.18290,0.51993,0.10855,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,13,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,14,action_direction_projection,0.89655,0.89655,0.89655,0.70000,0.06250,0.32750,1,0,0.10833,0.15644,0.75777,0.06148,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,14,noncausal_flow_transformer_proxy,0.75325,0.60417,1.00000,1.00000,0.59375,0.84273,0,0,0.14520,0.18508,0.45718,0.20195,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,14,learned_correlation_classifier,0.96667,0.93548,1.00000,1.00000,0.06250,0.36961,1,0,0.08893,0.12016,0.80264,0.05320,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,14,causal_scene_flow_model,0.86567,0.76316,1.00000,1.00000,0.28125,0.57255,1,0,0.06847,0.14393,0.66540,0.08240,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,14,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,15,action_direction_projection,0.97959,0.96000,1.00000,1.00000,0.02857,0.27913,1,0,0.09326,0.20151,0.83024,0.04370,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,15,noncausal_flow_transformer_proxy,0.64865,0.48000,1.00000,1.00000,0.74286,0.89057,0,0,0.16763,0.24690,0.33743,0.24370,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,15,learned_correlation_classifier,0.94118,0.88889,1.00000,1.00000,0.08571,0.32533,1,0,0.08854,0.16846,0.78273,0.05970,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,15,causal_scene_flow_model,0.84211,0.72727,1.00000,1.00000,0.25714,0.12164,1,0,0.09492,0.21665,0.70074,0.07754,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,15,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,16,action_direction_projection,0.89362,0.80769,1.00000,1.00000,0.13158,0.38766,0,0,0.08880,0.17082,0.73036,0.07254,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,16,noncausal_flow_transformer_proxy,0.65625,0.48837,1.00000,1.00000,0.57895,0.99293,0,0,0.15083,0.25011,0.37841,0.19781,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,16,learned_correlation_classifier,0.84000,0.72414,1.00000,1.00000,0.21053,0.44908,0,0,0.09152,0.18409,0.66458,0.09465,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,16,causal_scene_flow_model,0.72414,0.56757,1.00000,1.00000,0.31579,0.23400,1,0,0.11379,0.23030,0.59051,0.08937,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,16,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,17,action_direction_projection,0.57143,0.41667,0.90909,0.71429,0.72973,0.60112,0,0,0.28117,0.36491,0.31600,0.24730,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,17,noncausal_flow_transformer_proxy,0.69841,0.53659,1.00000,1.00000,0.51351,0.48174,1,0,0.15644,0.24132,0.47737,0.17948,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,17,learned_correlation_classifier,0.77193,0.62857,1.00000,1.00000,0.35135,0.41072,1,0,0.13103,0.22074,0.58134,0.13408,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,17,causal_scene_flow_model,0.84615,0.73333,1.00000,1.00000,0.21622,0.67342,1,1,0.08746,0.19458,0.65986,0.06929,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,17,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,18,action_direction_projection,0.49438,0.32836,1.00000,1.00000,0.75676,0.52524,0,0,0.32766,0.43602,0.26209,0.24759,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,18,noncausal_flow_transformer_proxy,0.72414,0.58333,0.95455,0.85714,0.40541,0.44269,1,0,0.15378,0.22668,0.52955,0.15285,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,18,learned_correlation_classifier,0.84615,0.73333,1.00000,1.00000,0.21622,0.33116,0,0,0.13724,0.22992,0.67909,0.09624,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,18,causal_scene_flow_model,0.80952,0.85000,0.77273,0.28571,0.08108,0.69547,0,0,0.08808,0.07052,0.66985,0.05514,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,18,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,19,action_direction_projection,0.88889,0.86957,0.90909,0.71429,0.06061,0.35030,1,0,0.09770,0.17129,0.75066,0.05994,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,19,noncausal_flow_transformer_proxy,0.72131,0.56410,1.00000,1.00000,0.51515,0.93109,1,0,0.14270,0.22934,0.44800,0.17994,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,19,learned_correlation_classifier,0.91304,0.87500,0.95455,0.85714,0.09091,0.37717,1,0,0.08452,0.16532,0.75639,0.06479,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,19,causal_scene_flow_model,0.81481,0.68750,1.00000,1.00000,0.30303,0.46299,1,0,0.07720,0.18079,0.63466,0.08679,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,19,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,20,action_direction_projection,0.86957,0.83333,0.90909,0.71429,0.10000,0.28497,0,0,0.10073,0.21368,0.73263,0.07097,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,20,noncausal_flow_transformer_proxy,0.64706,0.47826,1.00000,1.00000,0.60000,0.89900,1,0,0.17180,0.27081,0.37548,0.20370,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,20,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.23530,1,0,0.08738,0.18335,0.85690,0.03570,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,20,causal_scene_flow_model,0.81481,0.68750,1.00000,1.00000,0.25000,0.20965,1,0,0.09463,0.22595,0.67484,0.07610,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,20,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,21,action_direction_projection,0.73913,0.62963,0.89474,0.66667,0.08824,0.46986,1,0,0.12971,0.25231,0.62613,0.06883,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,21,noncausal_flow_transformer_proxy,0.58462,0.41304,1.00000,1.00000,0.79412,1.02378,1,0,0.17285,0.28441,0.26731,0.25805,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,21,learned_correlation_classifier,0.92683,0.86364,1.00000,1.00000,0.08824,0.40302,1,0,0.09129,0.19775,0.76421,0.06041,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,21,causal_scene_flow_model,0.95000,0.90476,1.00000,1.00000,0.05882,0.53445,1,0,0.06440,0.16759,0.79052,0.03756,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,21,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,22,action_direction_projection,0.73469,0.64286,0.85714,0.57143,0.11628,0.49666,0,0,0.12077,0.16627,0.61250,0.07969,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,22,noncausal_flow_transformer_proxy,0.61765,0.44681,1.00000,1.00000,0.60465,1.35115,1,0,0.17086,0.25401,0.34349,0.20500,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,22,learned_correlation_classifier,0.93333,0.87500,1.00000,1.00000,0.06977,0.48106,1,0,0.10090,0.17619,0.76613,0.05523,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,22,causal_scene_flow_model,0.82353,0.70000,1.00000,1.00000,0.20930,0.55611,1,0,0.09338,0.20547,0.65769,0.06790,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,22,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,23,action_direction_projection,0.93023,0.95238,0.90909,0.71429,0.03030,0.30426,1,0,0.07718,0.14461,0.79269,0.05146,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,23,noncausal_flow_transformer_proxy,0.73333,0.57895,1.00000,1.00000,0.48485,0.90734,1,0,0.14208,0.23049,0.46728,0.17146,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,23,learned_correlation_classifier,0.95652,0.91667,1.00000,1.00000,0.06061,0.38504,1,1,0.08349,0.16500,0.79453,0.05267,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,23,causal_scene_flow_model,0.78571,0.64706,1.00000,1.00000,0.36364,0.29063,0,0,0.09981,0.21841,0.61455,0.09901,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,1,23,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,0,action_direction_projection,0.58462,0.41304,1.00000,1.00000,0.79412,0.34856,0,1,0.29637,0.40372,0.33246,0.25805,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,0,noncausal_flow_transformer_proxy,0.65517,0.48718,1.00000,1.00000,0.58824,0.29851,0,0,0.14980,0.26113,0.44450,0.20041,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,0,learned_correlation_classifier,0.62295,0.45238,1.00000,1.00000,0.67647,0.31555,0,0,0.14210,0.25774,0.39553,0.22511,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,0,causal_scene_flow_model,0.77551,0.63333,1.00000,1.00000,0.32353,0.51352,1,0,0.09358,0.20527,0.59635,0.09093,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,0,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,1,action_direction_projection,0.65455,0.51429,0.90000,0.71429,0.05128,0.52352,1,1,0.13682,0.22580,0.57191,0.05806,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,1,noncausal_flow_transformer_proxy,0.56716,0.40426,0.95000,0.85714,0.71795,1.23152,0,0,0.18112,0.27233,0.27642,0.24073,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,1,learned_correlation_classifier,0.95238,0.90909,1.00000,1.00000,0.05128,0.42516,1,0,0.10576,0.19750,0.79023,0.05006,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,1,causal_scene_flow_model,0.93023,0.86957,1.00000,1.00000,0.07692,0.59547,1,0,0.08017,0.16945,0.76551,0.04121,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,1,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,2,action_direction_projection,0.68571,0.53333,0.96000,0.87500,0.51429,0.69215,1,0,0.16635,0.25991,0.44722,0.18290,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,2,noncausal_flow_transformer_proxy,0.73529,0.58140,1.00000,1.00000,0.51429,0.60265,0,0,0.15399,0.21843,0.49088,0.17970,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,2,learned_correlation_classifier,0.92593,0.86207,1.00000,1.00000,0.11429,0.35370,1,0,0.10576,0.17495,0.76121,0.06770,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,2,causal_scene_flow_model,0.83333,0.71429,1.00000,1.00000,0.28571,0.66423,0,0,0.08001,0.18152,0.63235,0.08330,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,2,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00240,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,3,action_direction_projection,0.66667,0.51020,0.96154,0.88889,0.60606,0.18759,0,0,0.26075,0.33236,0.45865,0.20847,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,3,noncausal_flow_transformer_proxy,0.71233,0.55319,1.00000,1.00000,0.63636,0.18273,1,0,0.15259,0.21532,0.48261,0.21388,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,3,learned_correlation_classifier,0.73239,0.57778,1.00000,1.00000,0.57576,0.17006,0,0,0.14560,0.21222,0.51489,0.19691,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,3,causal_scene_flow_model,0.72222,0.56522,1.00000,1.00000,0.60606,0.50100,1,0,0.11579,0.18789,0.48119,0.14789,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,3,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00229,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,4,action_direction_projection,0.87097,0.81818,0.93103,0.80000,0.15625,0.36270,1,0,0.10368,0.16409,0.71009,0.08497,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,4,noncausal_flow_transformer_proxy,0.70886,0.56000,0.96552,0.90000,0.68750,0.87658,1,0,0.15669,0.19686,0.39648,0.23096,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,4,learned_correlation_classifier,0.90323,0.84848,0.96552,0.90000,0.15625,0.37405,1,0,0.09136,0.13505,0.73154,0.08221,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,4,causal_scene_flow_model,0.87879,0.78378,1.00000,1.00000,0.25000,0.48436,1,0,0.07301,0.15451,0.69215,0.07610,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,4,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.96043,0.00893,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,5,action_direction_projection,0.80702,0.74194,0.88462,0.66667,0.10811,0.40988,1,0,0.10242,0.13547,0.67409,0.07520,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
combined_hard_shift,2,5,noncausal_flow_transformer_proxy,0.61905,0.44828,1.00000,1.00000,0.86486,1.23438,0,0,0.18549,0.24071,0.27161,0.27786,0.62000,0.34000,0.48000,0.02000,distractor_contact,0.0
