split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor
combined_hard_shift,3,37,minus_occlusion_reasoning,0.51515,0.35417,0.94444,0.83333,0.68889,0.90716,0,0,0.16773,0.25998,0.24414,0.24633,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,37,correlation_only_causal_head,0.53731,0.36735,1.00000,1.00000,0.68889,0.82485,0,0,0.17687,0.28240,0.26788,0.24189,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,37,mask_only_no_effect_predictor,0.50704,0.33962,1.00000,1.00000,0.77778,1.37405,0,0,0.16524,0.26640,0.08429,0.26678,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,full_causal_scene_flow_model,0.70175,0.54054,1.00000,1.00000,0.41463,0.43350,0,0,0.12164,0.23810,0.51392,0.11887,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,minus_action_conditioning,0.71429,0.55556,1.00000,1.00000,0.39024,0.70597,1,0,0.14353,0.24654,0.48727,0.15827,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,minus_passive_flow_factor,0.50633,0.33898,1.00000,1.00000,0.95122,0.52369,0,0,0.18887,0.32966,0.20286,0.31534,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,minus_articulation_graph,0.76000,0.63333,0.95000,0.85714,0.26829,0.32598,1,0,0.12481,0.21595,0.59142,0.12812,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,minus_occlusion_reasoning,0.68966,0.52632,1.00000,1.00000,0.43902,0.42170,0,0,0.12636,0.23796,0.48480,0.17193,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,correlation_only_causal_head,0.59701,0.42553,1.00000,1.00000,0.65854,0.39132,1,0,0.15863,0.27160,0.36152,0.23339,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,38,mask_only_no_effect_predictor,0.70175,0.54054,1.00000,1.00000,0.41463,0.85350,1,0,0.12164,0.23810,0.33692,0.16510,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,full_causal_scene_flow_model,0.97436,0.95000,1.00000,1.00000,0.02326,0.53746,1,0,0.05523,0.16297,0.80393,0.03997,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,minus_action_conditioning,0.77551,0.63333,1.00000,1.00000,0.25581,0.74020,0,0,0.12489,0.24395,0.56434,0.12063,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,minus_passive_flow_factor,0.86364,0.76000,1.00000,1.00000,0.13953,0.62244,0,0,0.11071,0.25602,0.67037,0.08807,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,minus_articulation_graph,1.00000,1.00000,1.00000,1.00000,0.00000,0.51177,1,0,0.06216,0.14857,0.81596,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,minus_occlusion_reasoning,0.97436,0.95000,1.00000,1.00000,0.02326,0.53746,1,0,0.06218,0.16458,0.78893,0.05551,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,correlation_only_causal_head,1.00000,1.00000,1.00000,1.00000,0.00000,0.51177,0,0,0.09136,0.19717,0.81596,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,39,mask_only_no_effect_predictor,0.97436,0.95000,1.00000,1.00000,0.02326,0.95746,1,0,0.05523,0.16297,0.62693,0.05551,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,full_causal_scene_flow_model,0.79167,0.67857,0.95000,0.85714,0.26471,1.06487,1,0,0.10165,0.15022,0.56218,0.09152,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,minus_action_conditioning,0.75472,0.60606,1.00000,1.00000,0.38235,1.17107,1,0,0.14855,0.20693,0.48838,0.15606,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,minus_passive_flow_factor,0.57143,0.40000,1.00000,1.00000,0.88235,0.71327,0,1,0.16829,0.30129,0.24875,0.29606,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,minus_articulation_graph,0.70588,0.85714,0.60000,0.00000,0.05882,0.67896,0,0,0.11977,0.12784,0.57689,0.09747,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,minus_occlusion_reasoning,0.72727,0.66667,0.80000,0.42857,0.23529,1.00963,0,0,0.11256,0.14988,0.51034,0.13088,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,correlation_only_causal_head,0.67925,0.54545,0.90000,0.71429,0.44118,0.41379,1,0,0.14707,0.23559,0.47770,0.18053,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,40,mask_only_no_effect_predictor,0.79167,0.67857,0.95000,0.85714,0.26471,1.48487,0,0,0.10165,0.15022,0.42718,0.12712,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,full_causal_scene_flow_model,0.81690,0.69048,1.00000,1.00000,0.37143,0.40748,1,1,0.10644,0.18866,0.60922,0.11016,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,minus_action_conditioning,0.81690,0.69048,1.00000,1.00000,0.37143,0.40748,1,0,0.11407,0.17584,0.59422,0.15300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,minus_passive_flow_factor,0.84058,0.72500,1.00000,1.00000,0.31429,0.40459,1,0,0.10521,0.18735,0.62708,0.13700,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,minus_articulation_graph,0.81690,0.69048,1.00000,1.00000,0.37143,0.40748,1,0,0.10404,0.17242,0.59422,0.15300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,minus_occlusion_reasoning,0.81690,0.69048,1.00000,1.00000,0.37143,0.40748,0,0,0.10839,0.18476,0.59422,0.15300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,correlation_only_causal_head,0.84848,0.75676,0.96552,0.90000,0.25714,0.40012,0,0,0.09809,0.12228,0.64906,0.12376,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,3,41,mask_only_no_effect_predictor,0.81690,0.69048,1.00000,1.00000,0.37143,0.82748,0,0,0.10644,0.18866,0.43222,0.15300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,full_causal_scene_flow_model,0.75410,0.60526,1.00000,1.00000,0.39474,0.45013,1,0,0.10360,0.22770,0.55446,0.11486,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,minus_action_conditioning,0.73016,0.57500,1.00000,1.00000,0.44737,0.47101,1,0,0.13770,0.23719,0.50588,0.17426,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,minus_passive_flow_factor,0.75410,0.60526,1.00000,1.00000,0.39474,0.44666,0,0,0.11776,0.23599,0.53981,0.15953,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,minus_articulation_graph,0.76667,0.62162,1.00000,1.00000,0.36842,0.43836,1,0,0.10286,0.20789,0.55681,0.15216,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,minus_occlusion_reasoning,0.75410,0.60526,1.00000,1.00000,0.39474,0.45013,1,0,0.10705,0.22582,0.53946,0.15953,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,correlation_only_causal_head,0.93878,0.88462,1.00000,1.00000,0.07895,0.30947,0,0,0.10358,0.18292,0.77123,0.07111,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,0,mask_only_no_effect_predictor,0.75410,0.60526,1.00000,1.00000,0.39474,0.87013,0,0,0.10360,0.22770,0.37746,0.15953,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,full_causal_scene_flow_model,0.75325,0.60417,1.00000,1.00000,0.46341,0.46990,1,1,0.14214,0.19477,0.53266,0.12870,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,minus_action_conditioning,0.76316,0.61702,1.00000,1.00000,0.43902,0.47016,0,0,0.15934,0.20328,0.53140,0.17193,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,minus_passive_flow_factor,0.75325,0.60417,1.00000,1.00000,0.46341,0.46990,1,0,0.16319,0.23616,0.51766,0.17876,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,minus_articulation_graph,0.73684,0.59574,0.96552,0.90000,0.46341,0.46782,1,0,0.14627,0.15651,0.50639,0.18151,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,minus_occlusion_reasoning,0.73684,0.59574,0.96552,0.90000,0.46341,0.46782,0,0,0.14713,0.18256,0.50639,0.18151,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,correlation_only_causal_head,0.75325,0.60417,1.00000,1.00000,0.46341,0.46990,1,0,0.15556,0.17380,0.51766,0.17876,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,1,mask_only_no_effect_predictor,0.75325,0.60417,1.00000,1.00000,0.46341,0.88990,0,1,0.14214,0.19477,0.35566,0.17876,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,full_causal_scene_flow_model,0.97872,1.00000,0.95833,0.87500,0.00000,0.57978,1,0,0.06025,0.10408,0.80926,0.03768,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,minus_action_conditioning,0.97959,0.96000,1.00000,1.00000,0.02381,0.60700,1,0,0.11065,0.16884,0.78548,0.05567,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,minus_passive_flow_factor,0.73846,0.58537,1.00000,1.00000,0.40476,0.66765,0,0,0.15855,0.28306,0.50396,0.16233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,minus_articulation_graph,0.90909,1.00000,0.83333,0.50000,0.00000,0.52745,1,0,0.07777,0.08483,0.75075,0.06233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,minus_occlusion_reasoning,0.93333,1.00000,0.87500,0.62500,0.00000,0.53569,1,0,0.06993,0.10529,0.76690,0.05900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,correlation_only_causal_head,0.75000,0.60000,1.00000,1.00000,0.38095,0.66311,1,0,0.12589,0.20654,0.51916,0.15567,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,2,mask_only_no_effect_predictor,0.97872,1.00000,0.95833,0.87500,0.00000,0.99978,1,0,0.06025,0.10408,0.63226,0.05233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,full_causal_scene_flow_model,0.76923,0.65789,0.92593,0.77778,0.38235,0.79395,1,0,0.11153,0.14304,0.53414,0.11663,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,minus_action_conditioning,0.63291,0.48077,0.92593,0.77778,0.79412,1.00078,0,0,0.19155,0.19698,0.28782,0.27728,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,minus_passive_flow_factor,0.81818,0.69231,1.00000,1.00000,0.35294,0.77364,0,0,0.11177,0.21935,0.56367,0.14782,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,minus_articulation_graph,0.81481,0.81481,0.81481,0.44444,0.14706,0.56500,0,0,0.12439,0.10301,0.63983,0.10499,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,minus_occlusion_reasoning,0.76190,0.66667,0.88889,0.66667,0.35294,0.76249,1,0,0.11809,0.13525,0.52540,0.15671,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,correlation_only_causal_head,0.98182,0.96429,1.00000,1.00000,0.02941,0.48214,1,0,0.11513,0.16443,0.79796,0.05724,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,3,mask_only_no_effect_predictor,0.76923,0.65789,0.92593,0.77778,0.38235,1.21395,0,0,0.11153,0.14304,0.37854,0.16198,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,full_causal_scene_flow_model,0.90909,0.83333,1.00000,1.00000,0.13158,0.50259,1,0,0.08476,0.16747,0.73140,0.06181,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,minus_action_conditioning,0.96154,0.92593,1.00000,1.00000,0.05263,0.62460,1,0,0.11663,0.18489,0.76301,0.06374,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,minus_passive_flow_factor,0.61728,0.44643,1.00000,1.00000,0.81579,0.46422,0,1,0.16785,0.28506,0.32439,0.27742,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,minus_articulation_graph,0.92308,0.88889,0.96000,0.87500,0.07895,0.52731,1,0,0.10174,0.14055,0.73845,0.07431,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,minus_occlusion_reasoning,0.88889,0.82759,0.96000,0.87500,0.13158,0.49293,1,0,0.09577,0.16607,0.70322,0.08904,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,correlation_only_causal_head,0.70423,0.54348,1.00000,1.00000,0.55263,0.39454,1,0,0.14324,0.21814,0.46590,0.20374,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,4,mask_only_no_effect_predictor,0.90909,0.83333,1.00000,1.00000,0.13158,0.92259,1,0,0.08476,0.16747,0.55440,0.08584,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,full_causal_scene_flow_model,0.63158,0.46154,1.00000,1.00000,0.48837,0.61059,0,0,0.15142,0.25989,0.42644,0.13374,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,minus_action_conditioning,0.63158,0.46154,1.00000,1.00000,0.48837,0.61059,0,0,0.17385,0.29067,0.41144,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,minus_passive_flow_factor,0.63158,0.46154,1.00000,1.00000,0.48837,0.61059,1,0,0.16367,0.29783,0.41144,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,minus_articulation_graph,0.63158,0.46154,1.00000,1.00000,0.48837,0.61059,1,1,0.14463,0.23461,0.41144,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,minus_occlusion_reasoning,0.63158,0.46154,1.00000,1.00000,0.48837,0.61059,0,0,0.15186,0.25493,0.41144,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,correlation_only_causal_head,0.63158,0.46154,1.00000,1.00000,0.48837,0.61059,0,0,0.14804,0.25022,0.41144,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,5,mask_only_no_effect_predictor,0.63158,0.46154,1.00000,1.00000,0.48837,1.03059,0,0,0.15142,0.25989,0.25250,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,full_causal_scene_flow_model,0.72500,0.56863,1.00000,1.00000,0.51163,0.10394,0,0,0.16592,0.26549,0.53599,0.13842,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,minus_action_conditioning,0.63736,0.46774,1.00000,1.00000,0.76744,0.35538,0,0,0.16895,0.22793,0.36287,0.26388,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,minus_passive_flow_factor,0.64444,0.47541,1.00000,1.00000,0.74419,0.21780,0,1,0.16901,0.26614,0.38809,0.25737,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,minus_articulation_graph,0.74359,0.59184,1.00000,1.00000,0.46512,0.15529,1,0,0.16280,0.22439,0.54189,0.17923,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,minus_occlusion_reasoning,0.73418,0.58000,1.00000,1.00000,0.48837,0.13283,1,0,0.16960,0.24995,0.53103,0.18574,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,correlation_only_causal_head,0.76316,0.61702,1.00000,1.00000,0.41860,0.15256,0,0,0.16146,0.20713,0.56888,0.16621,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,6,mask_only_no_effect_predictor,0.72500,0.56863,1.00000,1.00000,0.51163,0.52394,0,0,0.16592,0.26549,0.35899,0.19226,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,full_causal_scene_flow_model,0.71642,0.57143,0.96000,0.87500,0.36000,0.75399,1,0,0.11638,0.22458,0.50743,0.11016,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,minus_action_conditioning,0.58537,0.42105,0.96000,0.87500,0.66000,0.89789,0,0,0.20529,0.28132,0.30230,0.23700,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,minus_passive_flow_factor,0.79365,0.65789,1.00000,1.00000,0.26000,0.67677,1,0,0.12381,0.24507,0.58221,0.12180,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,minus_articulation_graph,0.80702,0.71875,0.92000,0.75000,0.18000,0.58191,0,0,0.11400,0.18561,0.62346,0.10580,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,minus_occlusion_reasoning,0.74194,0.62162,0.92000,0.75000,0.28000,0.68982,0,0,0.12107,0.21454,0.53911,0.13380,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,correlation_only_causal_head,0.96154,0.92593,1.00000,1.00000,0.04000,0.39306,1,0,0.11859,0.19679,0.78971,0.06020,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,7,mask_only_no_effect_predictor,0.71642,0.57143,0.96000,0.87500,0.36000,1.17399,0,0,0.11638,0.22458,0.34783,0.15300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,full_causal_scene_flow_model,0.73016,0.57500,1.00000,1.00000,0.38636,1.33165,0,0,0.09011,0.12610,0.48506,0.11317,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,minus_action_conditioning,0.68750,0.53659,0.95652,0.87500,0.43182,1.35846,0,0,0.17650,0.21548,0.42748,0.17339,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,minus_passive_flow_factor,0.75410,0.60526,1.00000,1.00000,0.34091,1.10700,0,0,0.14519,0.27815,0.49955,0.14445,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,minus_articulation_graph,0.78261,0.78261,0.78261,0.62500,0.11364,0.98789,1,0,0.10428,0.09194,0.58435,0.09821,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,minus_occlusion_reasoning,0.73684,0.61765,0.91304,0.75000,0.29545,1.23937,0,0,0.10008,0.11728,0.50020,0.13868,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,correlation_only_causal_head,0.95652,0.95652,0.95652,0.87500,0.02273,0.80781,1,0,0.12522,0.20181,0.74956,0.05884,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,8,mask_only_no_effect_predictor,0.73016,0.57500,1.00000,1.00000,0.38636,1.75165,0,0,0.09011,0.12610,0.35006,0.15718,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,full_causal_scene_flow_model,0.85714,0.75000,1.00000,1.00000,0.17500,0.41012,1,0,0.08036,0.19586,0.69212,0.07056,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,minus_action_conditioning,0.72414,0.56757,1.00000,1.00000,0.40000,0.69986,1,0,0.13629,0.23673,0.49205,0.16100,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,minus_passive_flow_factor,0.67742,0.51220,1.00000,1.00000,0.50000,0.46069,1,0,0.14719,0.27740,0.45526,0.18900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,minus_articulation_graph,0.89362,0.80769,1.00000,1.00000,0.12500,0.40974,1,0,0.08601,0.17369,0.71669,0.08400,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,minus_occlusion_reasoning,0.85714,0.75000,1.00000,1.00000,0.17500,0.41012,1,0,0.08780,0.19460,0.67712,0.09800,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,correlation_only_causal_head,0.77778,0.63636,1.00000,1.00000,0.30000,0.41785,0,0,0.11949,0.21695,0.58579,0.13300,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,9,mask_only_no_effect_predictor,0.85714,0.75000,1.00000,1.00000,0.17500,0.83012,0,0,0.08036,0.19586,0.51512,0.09800,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,full_causal_scene_flow_model,0.80851,0.70370,0.95000,0.85714,0.21622,0.88838,1,0,0.09675,0.11883,0.59871,0.08175,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,minus_action_conditioning,0.66667,0.51351,0.95000,0.85714,0.48649,1.08070,1,0,0.16538,0.21372,0.39759,0.18922,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,minus_passive_flow_factor,0.70175,0.54054,1.00000,1.00000,0.45946,0.99090,0,0,0.14444,0.28627,0.43062,0.17765,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,minus_articulation_graph,0.72727,0.92308,0.60000,0.42857,0.02703,0.64868,0,0,0.10968,0.09598,0.60379,0.08857,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,minus_occlusion_reasoning,0.80000,0.72000,0.90000,0.71429,0.18919,0.85230,1,0,0.10118,0.12041,0.58893,0.10997,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,correlation_only_causal_head,0.88889,0.80000,1.00000,1.00000,0.13514,0.81529,1,0,0.12744,0.22172,0.66999,0.08684,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,10,mask_only_no_effect_predictor,0.80851,0.70370,0.95000,0.85714,0.21622,1.30838,1,0,0.09675,0.11883,0.45255,0.11354,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,full_causal_scene_flow_model,0.92000,0.88462,0.95833,0.87500,0.06383,0.54189,1,0,0.11581,0.18020,0.75407,0.05055,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,minus_action_conditioning,0.55422,0.38983,0.95833,0.87500,0.76596,0.98646,0,0,0.19728,0.24280,0.24197,0.26680,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,minus_passive_flow_factor,0.77419,0.63158,1.00000,1.00000,0.29787,0.80991,1,0,0.13562,0.25401,0.54468,0.13240,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,minus_articulation_graph,0.89362,0.91304,0.87500,0.62500,0.04255,0.47858,1,0,0.12387,0.14078,0.73289,0.07091,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,minus_occlusion_reasoning,0.92000,0.88462,0.95833,0.87500,0.06383,0.54189,1,0,0.12048,0.17502,0.73907,0.07021,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,correlation_only_causal_head,1.00000,1.00000,1.00000,1.00000,0.00000,0.45538,1,0,0.12744,0.19739,0.82160,0.04900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,11,mask_only_no_effect_predictor,0.92000,0.88462,0.95833,0.87500,0.06383,0.96189,0,0,0.11581,0.18020,0.57707,0.07021,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,full_causal_scene_flow_model,0.52308,0.37778,0.85000,0.57143,0.66667,1.07184,0,1,0.15536,0.23150,0.26162,0.17832,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,minus_action_conditioning,0.58824,0.41667,1.00000,1.00000,0.66667,1.18620,0,0,0.20854,0.27466,0.29223,0.23567,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,minus_passive_flow_factor,0.54054,0.37037,1.00000,1.00000,0.80952,0.93905,0,0,0.17669,0.31656,0.22494,0.27567,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,minus_articulation_graph,0.63830,0.55556,0.75000,0.28571,0.28571,0.70651,1,0,0.15557,0.19663,0.46329,0.14900,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,minus_occlusion_reasoning,0.52459,0.39024,0.80000,0.42857,0.59524,0.98767,1,1,0.15741,0.22706,0.26891,0.23167,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,correlation_only_causal_head,0.66667,0.50000,1.00000,1.00000,0.47619,0.68930,1,0,0.16018,0.26120,0.43154,0.18233,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,12,mask_only_no_effect_predictor,0.52308,0.37778,0.85000,0.57143,0.66667,1.49184,0,0,0.15536,0.23150,0.12662,0.24767,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,full_causal_scene_flow_model,0.75472,0.62500,0.95238,0.85714,0.26667,0.61158,1,1,0.11186,0.16986,0.57461,0.09178,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,minus_action_conditioning,0.71429,0.57143,0.95238,0.85714,0.33333,0.65688,0,0,0.16893,0.23393,0.50811,0.14614,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,minus_passive_flow_factor,0.67742,0.51220,1.00000,1.00000,0.44444,0.66323,1,0,0.15817,0.28281,0.45056,0.17344,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,minus_articulation_graph,0.72340,0.65385,0.80952,0.42857,0.20000,0.53889,0,1,0.12503,0.14208,0.56363,0.12024,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,minus_occlusion_reasoning,0.72000,0.62069,0.85714,0.57143,0.24444,0.57577,1,0,0.11744,0.16977,0.54511,0.12887,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,correlation_only_causal_head,0.68852,0.52500,1.00000,1.00000,0.42222,0.65722,0,1,0.14161,0.22575,0.46516,0.16722,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,13,mask_only_no_effect_predictor,0.75472,0.62500,0.95238,0.85714,0.26667,1.03158,0,0,0.11186,0.16986,0.40077,0.12748,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,full_causal_scene_flow_model,0.81356,0.70588,0.96000,0.87500,0.29412,0.80018,1,1,0.08271,0.15022,0.58926,0.09688,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,minus_action_conditioning,0.75758,0.60976,1.00000,1.00000,0.47059,0.94773,0,0,0.15670,0.21530,0.47090,0.18076,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,minus_passive_flow_factor,0.86207,0.75758,1.00000,1.00000,0.23529,0.75097,1,0,0.10971,0.21490,0.62960,0.11488,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,minus_articulation_graph,0.83636,0.76667,0.92000,0.75000,0.20588,0.72427,1,0,0.09141,0.12176,0.62252,0.11305,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,minus_occlusion_reasoning,0.84211,0.75000,0.96000,0.87500,0.23529,0.74879,0,0,0.08608,0.14875,0.61585,0.11808,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,correlation_only_causal_head,0.98039,0.96154,1.00000,1.00000,0.02941,0.50407,0,0,0.10301,0.16198,0.79477,0.05724,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,14,mask_only_no_effect_predictor,0.81356,0.70588,0.96000,0.87500,0.29412,1.22018,0,0,0.08271,0.15022,0.43427,0.13455,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,15,full_causal_scene_flow_model,0.75362,0.60465,1.00000,1.00000,0.44737,0.57221,0,0,0.09135,0.18643,0.52719,0.12547,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,15,minus_action_conditioning,0.74286,0.59091,1.00000,1.00000,0.47368,0.57825,1,1,0.12765,0.20911,0.49668,0.18163,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,15,minus_passive_flow_factor,0.74286,0.59091,1.00000,1.00000,0.47368,0.57318,0,1,0.12393,0.22593,0.49719,0.18163,0.62000,0.34000,0.48000,0.40000
combined_hard_shift,4,15,minus_articulation_graph,0.78788,0.65000,1.00000,1.00000,0.36842,0.56663,1,0,0.09246,0.16147,0.55883,0.15216,0.62000,0.34000,0.48000,0.40000
