split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor
occluded_interaction,3,34,causal_scene_flow_model,0.70175,0.54054,1.00000,1.00000,0.40476,0.40064,0,0,0.11644,0.23394,0.53281,0.11134,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,34,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,flow_magnitude_threshold,0.43478,0.36585,0.53571,0.00000,0.74286,0.47645,1,0,0.21644,0.20000,0.22868,0.28644,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,action_direction_projection,0.62338,0.48980,0.85714,0.69231,0.71429,0.47992,0,0,0.21301,0.26965,0.36835,0.25273,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,rigid_scene_flow_cluster,0.82353,0.70000,1.00000,1.00000,0.34286,0.54336,1,0,0.11868,0.18375,0.60611,0.13730,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,temporal_difference_mask,0.45570,0.35294,0.64286,0.23077,0.94286,0.55784,0,0,0.22088,0.24185,0.17918,0.33387,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,noncausal_flow_transformer_proxy,0.87097,0.79412,0.96429,0.92308,0.20000,0.53706,1,0,0.11800,0.15175,0.67995,0.10016,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,learned_correlation_classifier,0.98246,0.96552,1.00000,1.00000,0.02857,0.38789,1,1,0.10767,0.15075,0.82091,0.04930,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,causal_scene_flow_model,0.90323,0.82353,1.00000,1.00000,0.17143,0.67330,0,0,0.07105,0.11951,0.71191,0.06430,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,35,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00208,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,flow_magnitude_threshold,0.43636,0.37500,0.52174,0.00000,0.74074,0.89274,0,1,0.18971,0.22035,0.18875,0.28697,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,action_direction_projection,0.78431,0.71429,0.86957,0.72727,0.29630,0.46312,0,0,0.11776,0.18986,0.59972,0.13470,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,rigid_scene_flow_cluster,0.85185,0.74194,1.00000,1.00000,0.29630,0.58193,0,1,0.10528,0.18968,0.63512,0.12426,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,temporal_difference_mask,0.53968,0.42500,0.73913,0.45455,0.85185,0.86628,1,0,0.19256,0.26269,0.23261,0.30069,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,noncausal_flow_transformer_proxy,0.90196,0.82143,1.00000,1.00000,0.18519,0.47530,1,0,0.11046,0.17575,0.71197,0.09315,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,learned_correlation_classifier,0.90196,0.82143,1.00000,1.00000,0.18519,0.47530,1,0,0.08803,0.15636,0.71197,0.09315,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,causal_scene_flow_model,0.83636,0.71875,1.00000,1.00000,0.33333,0.32068,0,1,0.08094,0.17989,0.65503,0.09694,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,36,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00260,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,flow_magnitude_threshold,0.37736,0.29412,0.52632,0.00000,0.66667,0.74290,0,0,0.20432,0.26985,0.18317,0.26586,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,action_direction_projection,0.74419,0.66667,0.84211,0.66667,0.11111,0.46809,1,1,0.16922,0.29832,0.62299,0.08504,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,rigid_scene_flow_cluster,0.69091,0.52778,1.00000,1.00000,0.47222,0.68223,0,1,0.12301,0.23125,0.46317,0.17352,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,temporal_difference_mask,0.36923,0.26087,0.63158,0.22222,0.94444,0.77548,0,0,0.21917,0.30953,0.09645,0.33522,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,noncausal_flow_transformer_proxy,0.80000,0.69231,0.94737,0.88889,0.22222,0.56220,0,0,0.12371,0.20970,0.62154,0.10773,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,learned_correlation_classifier,0.97436,0.95000,1.00000,1.00000,0.02778,0.41333,0,0,0.09910,0.18557,0.81292,0.04908,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,causal_scene_flow_model,0.82609,0.70370,1.00000,1.00000,0.22222,0.75634,1,0,0.07537,0.13375,0.63538,0.07454,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,37,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,flow_magnitude_threshold,0.39286,0.30556,0.55000,0.00000,0.64103,0.85584,0,0,0.20813,0.26983,0.18991,0.25679,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,action_direction_projection,0.76000,0.63333,0.95000,0.88889,0.12821,0.52772,1,0,0.15654,0.28364,0.62331,0.08120,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,rigid_scene_flow_cluster,0.71429,0.55556,1.00000,1.00000,0.41026,0.67371,1,0,0.13161,0.24238,0.49774,0.15617,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,temporal_difference_mask,0.49231,0.35556,0.80000,0.55556,0.74359,0.83627,0,0,0.21030,0.30664,0.23276,0.26551,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,noncausal_flow_transformer_proxy,0.82609,0.73077,0.95000,0.88889,0.17949,0.53049,1,0,0.14440,0.22607,0.65494,0.09556,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,learned_correlation_classifier,0.97561,0.95238,1.00000,1.00000,0.02564,0.39902,1,0,0.10172,0.18657,0.81583,0.04848,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,causal_scene_flow_model,0.92308,0.94737,0.90000,0.77778,0.02564,0.49478,1,0,0.07186,0.12595,0.78448,0.04067,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,38,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,flow_magnitude_threshold,0.49180,0.44118,0.55556,0.00000,0.67857,0.76847,0,0,0.19133,0.19875,0.25740,0.26686,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,action_direction_projection,0.80000,0.68421,0.96296,0.91667,0.28571,0.45726,1,1,0.14956,0.23084,0.61425,0.12426,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,rigid_scene_flow_cluster,0.84375,0.72973,1.00000,1.00000,0.35714,0.52712,1,0,0.10454,0.17309,0.61789,0.14130,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,temporal_difference_mask,0.57576,0.48718,0.70370,0.33333,0.71429,0.76195,1,0,0.21238,0.23708,0.30682,0.26500,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,noncausal_flow_transformer_proxy,0.86207,0.80645,0.92593,0.83333,0.21429,0.39208,0,0,0.13651,0.15275,0.68422,0.10723,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,learned_correlation_classifier,0.94737,0.90000,1.00000,1.00000,0.10714,0.37982,1,0,0.10267,0.13720,0.77516,0.07130,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,causal_scene_flow_model,0.92308,0.96000,0.88889,0.75000,0.03571,0.39771,1,0,0.08392,0.09434,0.79136,0.04334,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,39,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00219,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,flow_magnitude_threshold,0.41270,0.34211,0.52000,0.00000,0.67568,0.32011,0,0,0.21446,0.22401,0.24767,0.26889,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,action_direction_projection,0.53012,0.37931,0.88000,0.75000,0.94595,0.45730,0,0,0.27138,0.34451,0.24047,0.31576,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,rigid_scene_flow_cluster,0.83333,0.71429,1.00000,1.00000,0.27027,0.46216,1,0,0.12501,0.19808,0.64142,0.11698,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,temporal_difference_mask,0.44828,0.39394,0.52000,0.00000,0.45946,0.34507,1,0,0.20819,0.24532,0.33062,0.20835,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,noncausal_flow_transformer_proxy,0.80702,0.71875,0.92000,0.83333,0.24324,0.43503,1,0,0.14138,0.16951,0.63328,0.11581,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,learned_correlation_classifier,0.89286,0.80645,1.00000,1.00000,0.16216,0.44716,1,0,0.13135,0.17819,0.71486,0.08671,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,causal_scene_flow_model,0.88889,0.82759,0.96000,0.91667,0.13514,0.66877,1,0,0.09266,0.11308,0.71249,0.05928,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,40,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,flow_magnitude_threshold,0.46667,0.41176,0.53846,0.00000,0.64516,0.41022,0,0,0.19154,0.20778,0.28498,0.25887,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,action_direction_projection,0.57831,0.42105,0.92308,0.83333,0.96774,0.51240,0,1,0.22875,0.32127,0.26259,0.31842,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,rigid_scene_flow_cluster,0.85246,0.74286,1.00000,1.00000,0.29032,0.44342,0,0,0.11017,0.18710,0.65107,0.12259,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,temporal_difference_mask,0.46875,0.39474,0.57692,0.08333,0.70968,0.42680,0,0,0.20491,0.23910,0.26672,0.27386,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,noncausal_flow_transformer_proxy,0.86207,0.78125,0.96154,0.91667,0.22581,0.41946,1,0,0.12615,0.14676,0.67826,0.10760,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,learned_correlation_classifier,0.94545,0.89655,1.00000,1.00000,0.09677,0.37665,1,0,0.11319,0.15739,0.77704,0.06840,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,causal_scene_flow_model,0.84444,1.00000,0.73077,0.41667,0.00000,0.45867,1,0,0.08659,0.05966,0.74022,0.04524,0.32000,0.46000,0.22000,0.18000
occluded_interaction,3,41,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00229,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,flow_magnitude_threshold,0.47761,0.37209,0.66667,0.27273,0.65854,0.73863,0,0,0.21131,0.25391,0.25605,0.25236,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,action_direction_projection,0.93878,0.92000,0.95833,0.90909,0.04878,0.38243,1,0,0.12710,0.23197,0.78522,0.05829,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,rigid_scene_flow_cluster,0.76190,0.61538,1.00000,1.00000,0.36585,0.66935,0,0,0.13383,0.23132,0.54394,0.14374,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,temporal_difference_mask,0.50000,0.35714,0.83333,0.63636,0.87805,0.79747,0,0,0.21607,0.30254,0.20438,0.30049,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,noncausal_flow_transformer_proxy,0.81356,0.68571,1.00000,1.00000,0.26829,0.63603,1,0,0.13712,0.21044,0.61075,0.11642,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,learned_correlation_classifier,0.97959,0.96000,1.00000,1.00000,0.02439,0.39760,1,1,0.09167,0.16829,0.81910,0.04813,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,causal_scene_flow_model,0.97959,0.96000,1.00000,1.00000,0.02439,0.38655,0,0,0.05463,0.15175,0.83521,0.03465,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,0,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,flow_magnitude_threshold,0.48387,0.39474,0.62500,0.18182,0.65714,0.86547,1,0,0.20119,0.24235,0.24814,0.25530,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,action_direction_projection,0.88462,0.82143,0.95833,0.90909,0.11429,0.43685,1,0,0.10672,0.19440,0.72353,0.07663,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,rigid_scene_flow_cluster,0.77419,0.63158,1.00000,1.00000,0.40000,0.67575,1,0,0.12654,0.22086,0.54234,0.15330,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,temporal_difference_mask,0.52174,0.40000,0.75000,0.45455,0.77143,0.86213,0,0,0.22225,0.29565,0.24298,0.27730,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,noncausal_flow_transformer_proxy,0.81356,0.68571,1.00000,1.00000,0.31429,0.60397,1,0,0.13886,0.21185,0.60107,0.12930,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,learned_correlation_classifier,0.96000,0.92308,1.00000,1.00000,0.05714,0.40938,1,0,0.09403,0.17242,0.79504,0.05730,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,causal_scene_flow_model,0.85714,0.75000,1.00000,1.00000,0.22857,0.37556,0,0,0.08133,0.19321,0.69342,0.07582,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,1,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,flow_magnitude_threshold,0.45833,0.39286,0.55000,0.00000,0.65385,0.86249,1,0,0.18770,0.22981,0.23149,0.26038,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,action_direction_projection,0.97436,1.00000,0.95000,0.88889,0.00000,0.38761,1,0,0.11261,0.21611,0.82327,0.04530,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,rigid_scene_flow_cluster,0.75472,0.60606,1.00000,1.00000,0.50000,0.72395,0,0,0.10749,0.20276,0.49589,0.18130,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,temporal_difference_mask,0.53571,0.41667,0.75000,0.44444,0.80769,0.86550,0,0,0.17800,0.26909,0.24228,0.28745,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,noncausal_flow_transformer_proxy,0.90909,0.83333,1.00000,1.00000,0.15385,0.52571,1,0,0.11028,0.18912,0.72070,0.08438,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.41198,1,0,0.08096,0.16191,0.83878,0.04130,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,causal_scene_flow_model,0.97561,0.95238,1.00000,1.00000,0.03846,0.25829,1,0,0.05285,0.16138,0.84131,0.03749,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,2,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,flow_magnitude_threshold,0.47887,0.39535,0.60714,0.15385,0.63415,0.87610,1,0,0.21263,0.22347,0.25002,0.25029,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,action_direction_projection,0.76471,0.65000,0.92857,0.84615,0.34146,0.48822,1,0,0.12586,0.18612,0.57084,0.14262,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,rigid_scene_flow_cluster,0.75676,0.60870,1.00000,1.00000,0.43902,0.61145,0,0,0.13371,0.21245,0.52564,0.16423,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,temporal_difference_mask,0.58228,0.45098,0.82143,0.61538,0.68293,0.85034,1,0,0.24296,0.28656,0.31132,0.24681,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,noncausal_flow_transformer_proxy,0.81159,0.68293,1.00000,1.00000,0.31707,0.50462,1,0,0.12741,0.17379,0.60885,0.13008,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,learned_correlation_classifier,0.78873,0.65116,1.00000,1.00000,0.36585,0.51976,0,0,0.10637,0.15817,0.57768,0.14374,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,causal_scene_flow_model,0.78873,0.65116,1.00000,1.00000,0.36585,0.35539,1,0,0.11153,0.19499,0.60911,0.10349,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,3,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,flow_magnitude_threshold,0.45833,0.36667,0.61111,0.12500,0.65517,0.90320,0,0,0.17939,0.26896,0.22704,0.25586,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,action_direction_projection,0.75556,0.62963,0.94444,0.87500,0.27586,0.53141,0,0,0.13749,0.26252,0.57849,0.12299,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,rigid_scene_flow_cluster,0.76596,0.62069,1.00000,1.00000,0.37931,0.65571,0,0,0.11080,0.22913,0.54437,0.14751,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,temporal_difference_mask,0.53846,0.41176,0.77778,0.50000,0.68966,0.88115,0,0,0.19331,0.30731,0.27568,0.25218,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,noncausal_flow_transformer_proxy,0.87805,0.78261,1.00000,1.00000,0.17241,0.53943,1,0,0.12272,0.23255,0.69240,0.08958,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,learned_correlation_classifier,0.94737,0.90000,1.00000,1.00000,0.06897,0.42743,1,0,0.09093,0.20215,0.78108,0.06061,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,causal_scene_flow_model,0.97297,0.94737,1.00000,1.00000,0.03448,0.42933,1,0,0.05860,0.17349,0.82347,0.03669,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,4,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,flow_magnitude_threshold,0.37500,0.29268,0.52174,0.00000,0.67442,0.76378,0,0,0.24330,0.25907,0.17727,0.26840,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,action_direction_projection,0.59701,0.45455,0.86957,0.72727,0.55814,0.61131,0,1,0.19266,0.28874,0.38048,0.20801,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,rigid_scene_flow_cluster,0.68657,0.52273,1.00000,1.00000,0.48837,0.63139,0,0,0.15148,0.23806,0.46069,0.17804,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,temporal_difference_mask,0.41667,0.30612,0.65217,0.27273,0.79070,0.73305,0,0,0.22829,0.28270,0.17695,0.29052,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,noncausal_flow_transformer_proxy,0.78571,0.66667,0.95652,0.90909,0.25581,0.52898,1,0,0.13806,0.19838,0.60545,0.11641,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,learned_correlation_classifier,0.84615,0.75862,0.95652,0.90909,0.16279,0.47513,0,0,0.10924,0.16951,0.67919,0.09036,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,causal_scene_flow_model,0.83636,0.71875,1.00000,1.00000,0.20930,0.65601,1,0,0.06777,0.13384,0.65623,0.07193,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,5,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00260,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,flow_magnitude_threshold,0.42623,0.35135,0.54167,0.00000,0.64865,0.68800,1,0,0.21308,0.21602,0.22792,0.25959,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,action_direction_projection,0.66667,0.57576,0.79167,0.54545,0.37838,0.53618,1,0,0.15659,0.23248,0.48708,0.16391,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,rigid_scene_flow_cluster,0.78689,0.64865,1.00000,1.00000,0.35135,0.61030,0,0,0.12782,0.20240,0.57139,0.13968,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,temporal_difference_mask,0.38356,0.28571,0.58333,0.09091,0.94595,0.72493,0,0,0.22065,0.26644,0.11112,0.33950,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,noncausal_flow_transformer_proxy,0.78571,0.68750,0.91667,0.81818,0.27027,0.54665,0,0,0.13706,0.18690,0.59964,0.12364,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,learned_correlation_classifier,0.88000,0.84615,0.91667,0.81818,0.10811,0.43383,1,0,0.10331,0.15740,0.72233,0.07824,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,causal_scene_flow_model,0.81356,0.68571,1.00000,1.00000,0.29730,0.54197,0,0,0.07842,0.16671,0.62703,0.08967,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,6,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,flow_magnitude_threshold,0.44898,0.35484,0.61111,0.12500,0.64516,0.73718,0,1,0.18072,0.26063,0.23990,0.25306,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,action_direction_projection,0.66667,0.51515,0.94444,0.87500,0.32258,0.56174,0,0,0.17125,0.31276,0.50015,0.13607,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,rigid_scene_flow_cluster,0.73469,0.58065,1.00000,1.00000,0.41935,0.58049,0,0,0.11269,0.22453,0.51880,0.15872,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,temporal_difference_mask,0.48000,0.37500,0.66667,0.25000,0.64516,0.73035,1,0,0.18750,0.28978,0.26230,0.24861,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,noncausal_flow_transformer_proxy,0.89474,0.85000,0.94444,0.87500,0.09677,0.41129,0,0,0.11544,0.21346,0.73807,0.07284,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,learned_correlation_classifier,0.94737,0.90000,1.00000,1.00000,0.06452,0.38837,0,0,0.09337,0.19000,0.78624,0.05936,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.48145,0,0,0.04902,0.12591,0.84683,0.02974,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,7,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,flow_magnitude_threshold,0.47059,0.41026,0.55172,0.00000,0.58974,0.53053,0,1,0.20551,0.20508,0.29121,0.24229,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,action_direction_projection,0.69231,0.55102,0.93103,0.84615,0.56410,0.54427,1,1,0.17689,0.25469,0.45222,0.20477,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,rigid_scene_flow_cluster,0.78378,0.64444,1.00000,1.00000,0.41026,0.57978,1,0,0.12976,0.20054,0.55578,0.15617,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,temporal_difference_mask,0.54545,0.43750,0.72414,0.38462,0.69231,0.60506,0,1,0.20670,0.24616,0.30745,0.25722,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,noncausal_flow_transformer_proxy,0.87879,0.78378,1.00000,1.00000,0.20513,0.51089,0,0,0.13492,0.17560,0.68661,0.09874,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.34972,1,0,0.10313,0.15498,0.84501,0.04130,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.39342,1,0,0.05816,0.12988,0.85564,0.02974,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,8,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,flow_magnitude_threshold,0.46429,0.38235,0.59091,0.10000,0.72414,0.63605,0,0,0.19600,0.22977,0.23862,0.27679,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,action_direction_projection,0.63333,0.50000,0.86364,0.70000,0.65517,0.54105,0,0,0.17391,0.27788,0.38576,0.23566,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,rigid_scene_flow_cluster,0.84615,0.73333,1.00000,1.00000,0.27586,0.45853,0,0,0.11129,0.20034,0.64919,0.11854,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,temporal_difference_mask,0.49180,0.38462,0.68182,0.30000,0.82759,0.62243,0,0,0.20347,0.27382,0.23028,0.29848,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,noncausal_flow_transformer_proxy,0.85714,0.77778,0.95455,0.90000,0.20690,0.41314,1,0,0.12923,0.20067,0.68073,0.10287,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,learned_correlation_classifier,0.88000,0.78571,1.00000,1.00000,0.20690,0.43186,1,0,0.10165,0.17792,0.69486,0.09923,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,causal_scene_flow_model,0.84615,0.73333,1.00000,1.00000,0.27586,0.48340,1,0,0.07823,0.17910,0.66171,0.08535,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,9,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.95998,0.01033,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,10,flow_magnitude_threshold,0.40741,0.32353,0.55000,0.00000,0.60526,0.95941,0,1,0.21721,0.24552,0.19975,0.24677,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,10,action_direction_projection,0.84211,0.88889,0.80000,0.55556,0.00000,0.31882,1,0,0.12439,0.21380,0.73757,0.05730,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,10,rigid_scene_flow_cluster,0.70175,0.54054,1.00000,1.00000,0.44737,0.84108,1,0,0.13542,0.22421,0.46184,0.16656,0.32000,0.46000,0.22000,0.18000
occluded_interaction,4,10,temporal_difference_mask,0.33846,0.24444,0.55000,0.00000,0.89474,1.01416,0,1,0.24167,0.30239,0.06638,0.32783,0.32000,0.46000,0.22000,0.18000
